time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-1.29532764288,-2.77494374436,17.8080264105,6.00513967823,0.119024224754,0.0,-1.70712169427,-3.65436709728,4.56333648253,-0.0548931791465,0.0260206457752,0.0,449.6112220354363,449.56422290235287,448.1939705544563,447.44084022984896
2.820000000000002,-1.39984870079,-2.9991062038,18.0805258652,6.00226508768,0.121059630412,0.0,-1.77708082223,-3.8180639459,4.51974919701,-0.0367043007075,0.0462993841629,0.0,428.55502027076346,430.27605197247055,428.2018661172344,429.74509693579444
2.880000000000002,-1.50820736818,-3.23224603235,18.3472148731,6.00008752167,0.123708932776,0.0,-1.83513721418,-3.95367058791,4.37018654723,-0.0354823358669,0.0394802355162,0.0,392.3621843175873,391.72982560943444,391.46321229317186,391.5761396761707
2.940000000000002,-1.6204813623,-3.47445723631,18.6079184725,5.99880661719,0.125824302427,0.0,-1.90753713896,-4.12030524218,4.31975368353,-0.00227354876301,0.0250826956886,0.0,427.08994490168885,425.8605484140701,425.51379312036323,428.34757659951214
3.000000000000002,-1.73764980465,-3.72784789907,18.8694472923,5.99867482086,0.127418453702,0.0,-1.99818107902,-4.32604880972,4.39712098727,-0.00204314945509,0.0293873557699,0.0,468.03168177295913,468.3667572571731,469.8583222403048,469.8762333299661
3.0600000000000023,-1.86061388323,-3.99431264023,19.1379578043,5.99814970543,0.129712811703,0.0,-2.10074652389,-4.55601101348,4.55203851479,-0.027621836026,0.0517663184579,0.0,494.072169946306,495.7201266493982,494.67184586751176,492.7844826215708
3.1200000000000023,-1.98933537771,-4.27363933251,19.4123548518,5.99651635287,0.132306853286,0.0,-2.19021308418,-4.75505691687,4.59380664738,-0.0264357939901,0.0147691274666,0.0,464.1672325595312,461.25492413024284,461.2548276935821,461.3483558766628
3.1800000000000024,-2.12328438914,-4.56457507778,19.6878577979,5.99521185923,0.132824301739,0.0,-2.27481730399,-4.94304473164,4.58917849226,-0.013704652785,-0.00797836661079,0.0,449.5117234762596,447.66410903460053,447.88284134895554,448.91726543752713
3.2400000000000024,-2.26191207037,-4.86598046173,19.9601078609,5.99503060936,0.132178118178,0.0,-2.34614170168,-5.1041394277,4.48595469457,0.0125870470658,-0.0170360810566,0.0,415.37889242958187,414.5837332061295,415.39132433970457,417.69112739344826
3.3000000000000025,-2.4053939285,-5.17833376212,20.2303088769,5.99539867212,0.13119710261,0.0,-2.43647478683,-5.30770344901,4.52019846577,-0.0116786139956,-0.015012796583,0.0,461.03832475991106,461.19828849603203,463.16342818316355,461.2506223927158
3.3600000000000025,-2.55359879682,-5.50146929813,20.4975377018,5.99457693804,0.130091547816,0.0,-2.50372212385,-5.46391214958,4.38769827024,-0.0180697150562,-0.0263162969437,0.0,406.7555821271883,405.7417940226845,406.57869419588167,406.00563871336476
